C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\index.html,Other file,db803040b7e48ff90b9ab88f60afa9da
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\java-to-python.html,Other file,5e6c142df13ee959da227eb1653eb409
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\jpa-and-hibernate-with-spring-boot.html,Other file,1bb8eb59fe099a0710812a9e179c33ae
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\jshell-for-java-programmers.html,Other file,114f8cbba07d80c099d595619aebf8f2
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\LICENSE,Other file,c0973e72a1eefd4a86e027af8e21b092
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\package.json,Other file,9e7fe5b25cf21806e2d81d5697e15007
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\README.md,Other file,0b8998a2df7eb5fb8d68482089178fd6
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\spring-boot-master-class.html,Other file,e8b762a29113ad74eeca3b52c916dc6b
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\spring-master-class.html,Other file,cee9d102fd451e3bba6f4013ce543f75
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\spring-microservices.html,Other file,f1758d8bd8b2b86d5d2fe102f9e22260
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\spring-unit-testing-with-junit-mockito.html,Other file,ad500de6a2787677a9dd0415b11064f9
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\spring-web-services-soap-and-restful.html,Other file,4e6fe8ac91e8d6b773f024901bc21116
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\UnitTestingBestPractices-AIOUG-16Mar19-RangaRaoKaranam-in28Minutes.pdf,PDF file,0a1005020cb48c5f36619addb75004f3
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\presentations-reveal-js\web-services-tips.html,Other file,55b4dea5e45808f85629af6d70f13c4c
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\spring-in-10-steps\.gitignore,Other file,c856ae46bd49585d62af51cbd91f3640
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\spring-in-10-steps\pom.xml,Other file,0389904d9bc8763a3c21267b3e9a2fbd
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\spring-in-10-steps\readme.md,Other file,0b64c7586b3329686b775546f26e51a8
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\spring-unit-testing-with-junit-and-mockito-old\pom.xml,Other file,a1dcb013b97a880c104a8d33a6eed216
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\spring-unit-testing-with-mockito\.gitignore,Other file,db33f7e416e7ae7b906fa84456e146d2
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\spring-unit-testing-with-mockito\pom.xml,Other file,18913a696edd292bb422f76d12527869
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\springboot-in-10-steps\.gitignore,Other file,0aef908bfa6edaa62e7fa98a682e8d2f
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\springboot-in-10-steps\notes.txt,Other file,42169fa77ded8e80b1d8e964657a988d
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\springboot-in-10-steps\pom.xml,Other file,fc1226b1bc48ee694c226ba3beceb580
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\springboot-in-10-steps\readme.md,Other file,a970d1c1f62bcce084ec1993db70a43b
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-advanced-spring\.gitignore,Other file,ba7557967d03c449b33ec586f069429f
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-advanced-spring\newnotes.md,Other file,1753a811b675098bd1cd920e8cef0468
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-advanced-spring\notes.md,Other file,f7b6e005d838adc5b447e83678235a03
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-advanced-spring\pom.xml,Other file,947746ff3e4d12d5d8dede9bb1c5552d
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-advanced-spring\readme.md,Other file,e9f2bf82027e0e38e4df033743963482
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-course-management\.gitignore,Other file,4e639656b2f34628ae0ce29d1963070a
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-course-management\attempt2.md,Other file,262ee05846a263e1f0be40c6d233dcbc
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-course-management\pom.xml,Other file,3411f179f64be4b63a0cc26c59a6af8e
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-course-management\readme.md,Other file,0649deeb54f3ecca8ac514bde10b239b
C:\Users\brode\Downloads\getting-started-in-5-steps-master\getting-started-in-5-steps-master\zzz-h2-in-memory-db-demo\pom.xml,Other file,4c047308915905fad3601f6b88d998e1
